,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1143,Ok,17-04-2025 12:55:00,1744874700,54070.00,54160.00,54046.00,54152.80,54104.45,11730,5280,408210,551490
1144,Ok,17-04-2025 12:50:00,1744874400,54047.80,54079.60,54020.00,54072.20,54049.66,9150,2220,396480,546210
1145,Ok,17-04-2025 12:45:00,1744874100,53990.00,54059.40,53958.40,54050.00,54009.46,11100,7410,387330,543990
1146,Ok,17-04-2025 12:40:00,1744873800,53917.60,54006.20,53911.20,53989.60,53981.93,17100,4920,376230,536580
1147,Ok,17-04-2025 12:35:00,1744873500,53944.40,53959.80,53885.20,53916.00,53923.99,10230,1680,359130,531660
1148,Ok,17-04-2025 12:30:00,1744873200,53919.20,53978.80,53906.20,53956.00,53942.59,20790,12630,348900,529980
1149,Ok,17-04-2025 12:25:00,1744872900,53843.20,53911.00,53837.20,53911.00,53889.53,8130,1200,328110,517350
1150,Ok,17-04-2025 12:20:00,1744872600,53850.20,53868.80,53824.00,53837.20,53851.95,6270,360,319980,516150
1151,Ok,17-04-2025 12:15:00,1744872300,53811.80,53870.40,53782.80,53860.00,53836.91,9330,5070,313710,515790
1152,Ok,17-04-2025 12:10:00,1744872000,53811.60,53835.20,53790.60,53831.20,53815.24,8670,1770,304380,510720
1153,Ok,17-04-2025 12:05:00,1744871700,53752.40,53814.00,53748.00,53800.00,53769.83,3720,240,295710,508950
1154,Ok,17-04-2025 12:00:00,1744871400,53760.20,53783.20,53740.00,53749.00,53755.09,4530,2940,291990,508710
1155,Ok,17-04-2025 11:55:00,1744871100,53783.80,53791.80,53735.00,53759.00,53764.95,9870,5820,287460,505770
1156,Ok,17-04-2025 11:50:00,1744870800,53785.20,53840.00,53777.20,53791.80,53800.78,9720,3720,277590,499950
1157,Ok,17-04-2025 11:45:00,1744870500,53797.00,53800.00,53760.80,53785.80,53785.15,11850,-8910,267870,496230
1158,Ok,17-04-2025 11:40:00,1744870200,53750.00,53840.00,53750.00,53779.40,53791.30,17400,900,256020,505140
1159,Ok,17-04-2025 11:35:00,1744869900,53700.00,53760.00,53684.20,53746.60,53726.68,13740,2040,238620,504240
1160,Ok,17-04-2025 11:30:00,1744869600,53660.00,53710.60,53640.60,53690.00,53689.18,9330,1470,224880,502200
1161,Ok,17-04-2025 11:25:00,1744869300,53637.40,53670.00,53630.80,53668.20,53651.97,6120,-870,215550,500730
1162,Ok,17-04-2025 11:20:00,1744869000,53610.00,53650.00,53581.40,53635.00,53609.50,13410,9270,209430,501600
1163,Ok,17-04-2025 11:15:00,1744868700,53570.00,53618.60,53555.40,53618.60,53594.93,16590,-2040,196020,492330
1164,Ok,17-04-2025 11:10:00,1744868400,53552.00,53574.20,53540.00,53574.20,53556.75,4620,-1050,179430,494370
1165,Ok,17-04-2025 11:05:00,1744868100,53484.00,53550.00,53479.00,53550.00,53519.17,4230,-870,174810,495420
1166,Ok,17-04-2025 11:00:00,1744867800,53502.60,53520.00,53470.00,53470.00,53494.75,3540,390,170580,496290
1167,Ok,17-04-2025 10:55:00,1744867500,53497.60,53529.60,53490.00,53490.00,53504.49,3090,540,167040,495900
1168,Ok,17-04-2025 10:50:00,1744867200,53528.20,53545.60,53508.00,53509.80,53519.33,5190,90,163950,495360
1169,Ok,17-04-2025 10:45:00,1744866900,53530.00,53544.80,53510.00,53540.00,53529.01,4860,390,158760,495270
1170,Ok,17-04-2025 10:40:00,1744866600,53490.80,53539.00,53486.80,53529.00,53525.21,2790,180,153900,494880
1171,Ok,17-04-2025 10:35:00,1744866300,53511.60,53511.60,53471.00,53483.60,53492.43,3120,1440,151110,494700
1172,Ok,17-04-2025 10:30:00,1744866000,53516.60,53531.20,53494.60,53502.20,53515.65,3150,1290,147990,493260
1173,Ok,17-04-2025 10:25:00,1744865700,53513.00,53540.00,53512.20,53538.00,53526.61,2460,60,144840,491970
1174,Ok,17-04-2025 10:20:00,1744865400,53484.00,53519.80,53452.80,53519.80,53478.88,3420,450,142380,491910
1175,Ok,17-04-2025 10:15:00,1744865100,53479.80,53527.80,53460.20,53484.60,53495.15,3840,1110,138960,491460
1176,Ok,17-04-2025 10:10:00,1744864800,53444.20,53483.40,53426.00,53483.40,53452.24,4920,-1590,135120,490350
1177,Ok,17-04-2025 10:05:00,1744864500,53530.00,53541.40,53448.00,53462.80,53490.10,6900,-960,130200,491940
1178,Ok,17-04-2025 10:00:00,1744864200,53537.80,53578.00,53510.60,53529.60,53537.39,8070,-120,123300,492900
1179,Ok,17-04-2025 09:55:00,1744863900,53560.20,53568.80,53521.00,53532.60,53541.85,12330,1530,115230,493020
1180,Ok,17-04-2025 09:50:00,1744863600,53564.20,53596.80,53532.60,53578.60,53568.19,15720,3150,102900,491490
1181,Ok,17-04-2025 09:45:00,1744863300,53468.20,53571.60,53468.20,53566.00,53524.83,15330,2370,87180,488340
1182,Ok,17-04-2025 09:40:00,1744863000,53350.00,53473.40,53344.80,53466.80,53434.50,12330,630,71850,485970
1183,Ok,17-04-2025 09:35:00,1744862700,53357.60,53382.00,53340.00,53348.00,53359.64,6510,30,59520,485340
1184,Ok,17-04-2025 09:30:00,1744862400,53286.40,53382.20,53262.60,53351.80,53347.47,11370,990,53010,485310
1185,Ok,17-04-2025 09:25:00,1744862100,53290.00,53331.00,53251.40,53280.80,53284.76,7170,-60,41640,484320
1186,Ok,17-04-2025 09:20:00,1744861800,53361.20,53361.20,53270.00,53299.00,53314.28,12810,150,34470,484380
1187,Ok,17-04-2025 09:15:00,1744861500,53201.20,53418.40,53182.40,53356.60,53356.12,21660,484230,21660,484230
1188,Ok,16-04-2025 15:25:00,1744797300,53257.40,53289.60,53237.20,53275.00,53266.16,13080,3510,418530,533010
1189,Ok,16-04-2025 15:20:00,1744797000,53230.00,53255.00,53225.40,53255.00,53251.04,11250,690,405450,529500
1190,Ok,16-04-2025 15:15:00,1744796700,53175.00,53239.80,53172.00,53233.00,53210.10,2490,-180,394200,528810
1191,Ok,16-04-2025 15:10:00,1744796400,53168.80,53183.80,53156.40,53172.00,53169.39,3360,-1110,391710,528990
1192,Ok,16-04-2025 15:05:00,1744796100,53193.60,53203.40,53168.00,53168.00,53189.13,2970,-180,388350,530100
1193,Ok,16-04-2025 15:00:00,1744795800,53228.00,53228.00,53177.00,53190.20,53188.46,5880,-1500,385380,530280
1194,Ok,16-04-2025 14:55:00,1744795500,53206.20,53239.00,53190.00,53217.40,53215.75,4890,-1500,379500,531780
1195,Ok,16-04-2025 14:50:00,1744795200,53201.00,53217.40,53200.00,53200.20,53206.24,2340,-120,374610,533280
1196,Ok,16-04-2025 14:45:00,1744794900,53197.20,53225.00,53190.00,53206.00,53201.23,5820,660,372270,533400
1197,Ok,16-04-2025 14:40:00,1744794600,53175.80,53197.00,53175.20,53192.00,53182.86,2370,-150,366450,532740
1198,Ok,16-04-2025 14:35:00,1744794300,53161.20,53189.00,53143.20,53175.60,53165.90,4980,-30,364080,532890
1199,Ok,16-04-2025 14:30:00,1744794000,53180.60,53206.40,53170.00,53170.00,53186.68,4140,-390,359100,532920
1200,Ok,16-04-2025 14:25:00,1744793700,53177.00,53220.00,53170.00,53180.00,53185.86,7500,-480,354960,533310
1201,Ok,16-04-2025 14:20:00,1744793400,53213.00,53237.60,53175.00,53175.00,53205.35,4560,-240,347460,533790
1202,Ok,16-04-2025 14:15:00,1744793100,53241.20,53249.00,53200.20,53225.00,53220.83,7020,-870,342900,534030
1203,Ok,16-04-2025 14:10:00,1744792800,53179.00,53259.40,53166.80,53250.00,53222.04,11910,2880,335880,534900
1204,Ok,16-04-2025 14:05:00,1744792500,53166.80,53205.60,53158.80,53174.60,53181.21,10530,1560,323970,532020
1205,Ok,16-04-2025 14:00:00,1744792200,53092.00,53201.60,53092.00,53156.20,53167.46,21060,5100,313440,530460
1206,Ok,16-04-2025 13:55:00,1744791900,52938.00,53096.20,52938.00,53086.80,53001.09,17460,2040,292380,525360
1207,Ok,16-04-2025 13:50:00,1744791600,52898.00,52941.00,52888.20,52941.00,52914.02,2670,-330,274920,523320
1208,Ok,16-04-2025 13:45:00,1744791300,52910.00,52910.00,52891.80,52896.00,52899.24,1860,-90,272250,523650
1209,Ok,16-04-2025 13:40:00,1744791000,52905.80,52911.80,52890.40,52900.00,52907.14,1650,1740,270390,523740
1210,Ok,16-04-2025 13:35:00,1744790700,52890.00,52910.00,52890.00,52903.20,52899.48,3210,300,268740,522000
1211,Ok,16-04-2025 13:30:00,1744790400,52878.00,52905.40,52870.20,52905.40,52889.56,4770,-420,265530,521700
1212,Ok,16-04-2025 13:25:00,1744790100,52885.00,52902.40,52870.00,52870.00,52887.72,3300,2790,260760,522120
1213,Ok,16-04-2025 13:20:00,1744789800,52922.00,52931.60,52877.60,52892.80,52906.00,6270,-30,257460,519330
1214,Ok,16-04-2025 13:15:00,1744789500,52983.40,52985.20,52917.20,52917.20,52955.25,4140,1230,251190,519360
1215,Ok,16-04-2025 13:10:00,1744789200,52928.00,52983.80,52916.80,52983.80,52959.51,6930,390,247050,518130
1216,Ok,16-04-2025 13:05:00,1744788900,52921.00,52928.00,52912.20,52926.20,52922.15,2160,1200,240120,517740
1217,Ok,16-04-2025 13:00:00,1744788600,52922.60,52935.00,52908.20,52912.60,52921.06,1320,90,237960,516540
1218,Ok,16-04-2025 12:55:00,1744788300,52924.00,52939.80,52921.40,52921.80,52932.56,1320,780,236640,516450
1219,Ok,16-04-2025 12:50:00,1744788000,52910.40,52939.20,52910.40,52924.00,52929.75,2340,-240,235320,515670
1220,Ok,16-04-2025 12:45:00,1744787700,52940.00,52942.20,52904.60,52913.00,52920.04,1200,-60,232980,515910
1221,Ok,16-04-2025 12:40:00,1744787400,52903.00,52950.00,52903.00,52945.60,52924.98,3750,-1080,231780,515970
1222,Ok,16-04-2025 12:35:00,1744787100,52890.60,52909.80,52890.60,52903.20,52902.02,780,0,228030,517050
1223,Ok,16-04-2025 12:30:00,1744786800,52884.00,52901.00,52866.80,52901.00,52880.14,840,30,227250,517050
1224,Ok,16-04-2025 12:25:00,1744786500,52903.60,52904.80,52880.20,52880.20,52896.84,630,-270,226410,517020
1225,Ok,16-04-2025 12:20:00,1744786200,52887.60,52907.00,52879.40,52896.80,52896.25,930,60,225780,517290
1226,Ok,16-04-2025 12:15:00,1744785900,52880.00,52899.80,52867.20,52885.20,52887.26,1890,-900,224850,517230
1227,Ok,16-04-2025 12:10:00,1744785600,52909.00,52911.00,52884.60,52885.00,52894.00,1770,-450,222960,518130
1228,Ok,16-04-2025 12:05:00,1744785300,52902.60,52912.60,52896.20,52908.00,52905.41,480,-120,221190,518580
1229,Ok,16-04-2025 12:00:00,1744785000,52881.20,52910.00,52868.40,52903.00,52894.86,2160,-540,220710,518700
1230,Ok,16-04-2025 11:55:00,1744784700,52895.00,52904.00,52880.00,52880.00,52894.96,1110,180,218550,519240
1231,Ok,16-04-2025 11:50:00,1744784400,52894.80,52906.00,52885.20,52889.00,52891.44,630,60,217440,519060
1232,Ok,16-04-2025 11:45:00,1744784100,52915.00,52915.60,52887.80,52898.80,52905.74,2070,750,216810,519000
1233,Ok,16-04-2025 11:40:00,1744783800,52882.20,52915.20,52882.20,52907.60,52903.02,3390,180,214740,518250
1234,Ok,16-04-2025 11:35:00,1744783500,52882.00,52913.00,52870.00,52883.80,52897.72,2460,-150,211350,518070
1235,Ok,16-04-2025 11:30:00,1744783200,52844.20,52883.60,52839.40,52883.60,52871.07,1680,-810,208890,518220
1236,Ok,16-04-2025 11:25:00,1744782900,52879.40,52880.20,52842.80,52845.80,52881.59,5370,60,207210,519030
1237,Ok,16-04-2025 11:20:00,1744782600,52870.80,52880.00,52858.20,52880.00,52871.57,1230,-330,201840,518970
1238,Ok,16-04-2025 11:15:00,1744782300,52878.60,52888.60,52865.40,52869.80,52876.97,2430,180,200610,519300
1239,Ok,16-04-2025 11:10:00,1744782000,52829.40,52875.20,52829.40,52874.60,52850.01,6330,-1830,198180,519120
1240,Ok,16-04-2025 11:05:00,1744781700,52766.60,52850.00,52761.60,52832.40,52822.66,4620,-600,191850,520950
1241,Ok,16-04-2025 11:00:00,1744781400,52780.20,52790.00,52741.00,52770.80,52761.81,4260,360,187230,521550
1242,Ok,16-04-2025 10:55:00,1744781100,52805.80,52824.60,52780.00,52782.00,52792.99,2970,-180,182970,521190
1243,Ok,16-04-2025 10:50:00,1744780800,52806.60,52844.20,52797.80,52800.00,52822.19,4740,-1260,180000,521370
1244,Ok,16-04-2025 10:45:00,1744780500,52825.60,52847.20,52804.80,52806.40,52833.43,2970,-1530,175260,522630
1245,Ok,16-04-2025 10:40:00,1744780200,52781.20,52829.80,52781.20,52821.20,52806.98,2520,-210,172290,524160
1246,Ok,16-04-2025 10:35:00,1744779900,52785.20,52824.20,52784.20,52784.80,52796.61,3120,-810,169770,524370
1247,Ok,16-04-2025 10:30:00,1744779600,52859.80,52864.20,52780.00,52781.00,52825.38,4920,-420,166650,525180
1248,Ok,16-04-2025 10:25:00,1744779300,52789.80,52862.40,52789.80,52850.00,52831.46,1980,120,161730,525600
1249,Ok,16-04-2025 10:20:00,1744779000,52857.60,52860.40,52790.00,52797.60,52831.31,7140,630,159750,525480
1250,Ok,16-04-2025 10:15:00,1744778700,52914.80,52920.00,52840.00,52840.00,52879.45,3900,-1800,152610,524850
1251,Ok,16-04-2025 10:10:00,1744778400,52928.80,52935.20,52887.60,52910.00,52915.29,8760,-600,148710,526650
1252,Ok,16-04-2025 10:05:00,1744778100,52920.60,52937.80,52916.00,52923.80,52926.74,13260,-1320,139950,527250
1253,Ok,16-04-2025 10:00:00,1744777800,52869.80,52939.20,52860.00,52927.80,52883.96,16560,-1320,126690,528570
1254,Ok,16-04-2025 09:55:00,1744777500,52895.80,52900.00,52860.00,52875.80,52880.33,8250,-1650,110130,529890
1255,Ok,16-04-2025 09:50:00,1744777200,52859.80,52900.00,52847.40,52900.00,52882.05,3660,-630,101880,531540
1256,Ok,16-04-2025 09:45:00,1744776900,52887.60,52900.00,52840.00,52860.00,52871.86,15900,-2580,98220,532170
1257,Ok,16-04-2025 09:40:00,1744776600,52864.80,52891.00,52852.40,52885.00,52877.36,8700,-540,82320,534750
1258,Ok,16-04-2025 09:35:00,1744776300,52859.80,52882.20,52830.00,52875.00,52853.36,10530,150,73620,535290
1259,Ok,16-04-2025 09:30:00,1744776000,52800.20,52870.20,52785.00,52850.00,52830.69,12960,2820,63090,535140
1260,Ok,16-04-2025 09:25:00,1744775700,52763.40,52813.00,52711.00,52808.00,52766.79,14520,1350,50130,532320
1261,Ok,16-04-2025 09:20:00,1744775400,52640.00,52761.60,52637.80,52748.40,52695.17,15300,-5940,35610,530970
1262,Ok,16-04-2025 09:15:00,1744775100,52430.00,52725.00,52328.00,52641.00,52655.37,20310,536910,20310,536910
1263,Ok,15-04-2025 15:25:00,1744710900,52555.80,52596.60,52549.20,52595.00,52578.86,6750,570,304680,555450
1264,Ok,15-04-2025 15:20:00,1744710600,52518.20,52555.20,52518.20,52550.40,52550.16,3660,210,297930,554880
1265,Ok,15-04-2025 15:15:00,1744710300,52499.00,52539.00,52489.80,52532.40,52518.06,3630,1260,294270,554670
1266,Ok,15-04-2025 15:10:00,1744710000,52469.20,52496.80,52465.40,52496.80,52479.99,3000,-1800,290640,553410
1267,Ok,15-04-2025 15:05:00,1744709700,52471.00,52481.80,52461.00,52461.00,52471.75,2610,-1230,287640,555210
1268,Ok,15-04-2025 15:00:00,1744709400,52531.00,52531.00,52472.00,52472.00,52494.05,2880,-930,285030,556440
1269,Ok,15-04-2025 14:55:00,1744709100,52545.40,52550.00,52520.80,52520.80,52539.19,2700,-810,282150,557370
1270,Ok,15-04-2025 14:50:00,1744708800,52536.20,52551.00,52530.40,52547.60,52543.78,3120,-900,279450,558180
1271,Ok,15-04-2025 14:45:00,1744708500,52529.80,52545.00,52517.20,52545.00,52531.26,1770,-60,276330,559080
1272,Ok,15-04-2025 14:40:00,1744708200,52544.00,52544.00,52513.80,52513.80,52529.62,1620,-90,274560,559140
1273,Ok,15-04-2025 14:35:00,1744707900,52495.00,52545.80,52491.20,52532.20,52526.83,3540,-450,272940,559230
1274,Ok,15-04-2025 14:30:00,1744707600,52526.00,52526.00,52486.40,52502.00,52501.40,1920,-900,269400,559680
1275,Ok,15-04-2025 14:25:00,1744707300,52533.00,52540.00,52525.20,52525.20,52533.35,510,-180,267480,560580
1276,Ok,15-04-2025 14:20:00,1744707000,52544.20,52544.20,52520.00,52535.00,52532.87,990,-90,266970,560760
1277,Ok,15-04-2025 14:15:00,1744706700,52549.60,52550.00,52532.00,52542.40,52541.52,510,-270,265980,560850
1278,Ok,15-04-2025 14:10:00,1744706400,52530.00,52546.20,52520.40,52546.20,52529.45,2250,-720,265470,561120
1279,Ok,15-04-2025 14:05:00,1744706100,52540.00,52550.00,52529.00,52529.00,52538.51,2640,-240,263220,561840
1280,Ok,15-04-2025 14:00:00,1744705800,52529.00,52544.00,52526.20,52544.00,52537.59,810,-90,260580,562080
1281,Ok,15-04-2025 13:55:00,1744705500,52514.40,52538.40,52514.40,52534.60,52526.37,720,-300,259770,562170
1282,Ok,15-04-2025 13:50:00,1744705200,52520.40,52531.80,52511.20,52515.00,52519.42,540,-90,259050,562470
1283,Ok,15-04-2025 13:45:00,1744704900,52512.60,52526.40,52512.60,52520.40,52516.89,300,0,258510,562560
1284,Ok,15-04-2025 13:40:00,1744704600,52492.80,52520.60,52492.80,52512.20,52509.22,510,30,258210,562560
1285,Ok,15-04-2025 13:35:00,1744704300,52524.40,52530.60,52512.00,52512.00,52518.28,390,-150,257700,562530
1286,Ok,15-04-2025 13:30:00,1744704000,52518.20,52532.40,52494.40,52519.20,52515.93,1110,-30,257310,562680
1287,Ok,15-04-2025 13:25:00,1744703700,52521.80,52538.80,52520.00,52534.00,52530.37,1110,-60,256200,562710
1288,Ok,15-04-2025 13:20:00,1744703400,52522.80,52530.00,52512.40,52520.00,52516.09,240,-60,255090,562770
1289,Ok,15-04-2025 13:15:00,1744703100,52513.40,52525.40,52507.20,52522.80,52519.93,300,-120,254850,562830
1290,Ok,15-04-2025 13:10:00,1744702800,52543.40,52543.40,52500.60,52502.60,52528.44,1440,240,254550,562950
1291,Ok,15-04-2025 13:05:00,1744702500,52500.40,52551.80,52500.40,52542.60,52541.42,3390,-270,253110,562710
1292,Ok,15-04-2025 13:00:00,1744702200,52497.80,52513.40,52485.00,52513.40,52500.25,720,120,249720,562980
1293,Ok,15-04-2025 12:55:00,1744701900,52499.20,52504.80,52485.20,52485.20,52490.43,960,-150,249000,562860
1294,Ok,15-04-2025 12:50:00,1744701600,52505.40,52510.00,52485.40,52499.40,52501.70,840,-420,248040,563010
1295,Ok,15-04-2025 12:45:00,1744701300,52485.00,52509.80,52480.20,52508.40,52490.63,2250,-1680,247200,563430
1296,Ok,15-04-2025 12:40:00,1744701000,52528.00,52528.00,52491.00,52498.40,52501.11,1980,-60,244950,565110
1297,Ok,15-04-2025 12:35:00,1744700700,52539.40,52539.40,52518.80,52533.00,52535.66,1230,-300,242970,565170
1298,Ok,15-04-2025 12:30:00,1744700400,52500.00,52542.40,52500.00,52542.40,52514.92,1140,-60,241740,565470
1299,Ok,15-04-2025 12:25:00,1744700100,52510.00,52515.00,52500.00,52513.80,52504.70,690,-30,240600,565530
1300,Ok,15-04-2025 12:20:00,1744699800,52514.40,52525.00,52500.00,52512.20,52506.87,1890,30,239910,565560
1301,Ok,15-04-2025 12:15:00,1744699500,52514.20,52522.20,52500.00,52510.00,52506.46,960,60,238020,565530
1302,Ok,15-04-2025 12:10:00,1744699200,52515.40,52522.60,52500.20,52516.60,52519.47,2070,360,237060,565470
1303,Ok,15-04-2025 12:05:00,1744698900,52534.00,52541.80,52500.00,52510.00,52513.05,1860,-420,234990,565110
1304,Ok,15-04-2025 12:00:00,1744698600,52554.60,52560.00,52520.60,52525.00,52545.85,2100,-750,233130,565530
1305,Ok,15-04-2025 11:55:00,1744698300,52526.00,52557.00,52511.00,52550.20,52541.62,2730,360,231030,566280
1306,Ok,15-04-2025 11:50:00,1744698000,52525.00,52529.00,52503.20,52520.20,52517.29,2040,-150,228300,565920
1307,Ok,15-04-2025 11:45:00,1744697700,52540.00,52554.20,52500.80,52527.80,52531.39,3450,720,226260,566070
1308,Ok,15-04-2025 11:40:00,1744697400,52499.20,52551.00,52496.40,52548.80,52517.10,4950,120,222810,565350
1309,Ok,15-04-2025 11:35:00,1744697100,52462.00,52500.00,52450.20,52500.00,52485.13,4260,-1380,217860,565230
1310,Ok,15-04-2025 11:30:00,1744696800,52481.00,52483.60,52450.00,52454.40,52468.90,2850,-1770,213600,566610
1311,Ok,15-04-2025 11:25:00,1744696500,52465.00,52481.40,52463.20,52480.40,52475.33,4110,-1680,210750,568380
1312,Ok,15-04-2025 11:20:00,1744696200,52455.40,52467.20,52431.60,52465.80,52454.21,2190,-1830,206640,570060
1313,Ok,15-04-2025 11:15:00,1744695900,52421.40,52462.00,52421.40,52457.80,52449.01,4890,-1230,204450,571890
1314,Ok,15-04-2025 11:10:00,1744695600,52433.40,52438.00,52420.00,52434.80,52428.65,1590,-360,199560,573120
1315,Ok,15-04-2025 11:05:00,1744695300,52427.40,52444.00,52421.00,52421.60,52429.58,2430,-660,197970,573480
1316,Ok,15-04-2025 11:00:00,1744695000,52409.60,52428.00,52400.60,52416.60,52410.17,960,-210,195540,574140
1317,Ok,15-04-2025 10:55:00,1744694700,52408.40,52420.00,52396.00,52410.00,52407.46,1380,-240,194580,574350
1318,Ok,15-04-2025 10:50:00,1744694400,52410.00,52424.60,52406.60,52408.60,52415.25,1380,-180,193200,574590
1319,Ok,15-04-2025 10:45:00,1744694100,52400.00,52407.20,52392.40,52405.00,52403.46,1140,-120,191820,574770
1320,Ok,15-04-2025 10:40:00,1744693800,52409.00,52411.80,52400.00,52402.00,52404.75,420,120,190680,574890
1321,Ok,15-04-2025 10:35:00,1744693500,52394.40,52410.00,52390.00,52402.40,52402.69,1380,-540,190260,574770
1322,Ok,15-04-2025 10:30:00,1744693200,52379.60,52410.00,52379.60,52402.00,52398.00,2190,-960,188880,575310
1323,Ok,15-04-2025 10:25:00,1744692900,52373.80,52389.60,52360.00,52370.40,52367.14,6660,-210,186690,576270
1324,Ok,15-04-2025 10:20:00,1744692600,52377.00,52390.00,52350.00,52366.00,52371.10,3600,-960,180030,576480
1325,Ok,15-04-2025 10:15:00,1744692300,52421.00,52435.80,52365.00,52375.00,52412.64,3990,-270,176430,577440
1326,Ok,15-04-2025 10:10:00,1744692000,52395.60,52425.00,52392.20,52423.00,52412.84,5190,150,172440,577710
1327,Ok,15-04-2025 10:05:00,1744691700,52355.00,52428.40,52355.00,52398.60,52398.90,10140,240,167250,577560
1328,Ok,15-04-2025 10:00:00,1744691400,52279.60,52361.00,52279.60,52350.20,52339.15,3300,780,157110,577320
1329,Ok,15-04-2025 09:55:00,1744691100,52365.00,52373.60,52268.40,52272.40,52354.45,8310,-630,153810,576540
1330,Ok,15-04-2025 09:50:00,1744690800,52358.20,52372.40,52338.00,52369.20,52354.72,9120,-1440,145500,577170
1331,Ok,15-04-2025 09:45:00,1744690500,52341.00,52375.80,52320.00,52359.60,52355.29,8280,-1260,136380,578610
1332,Ok,15-04-2025 09:40:00,1744690200,52310.80,52346.20,52303.80,52339.20,52328.28,9810,-330,128100,579870
1333,Ok,15-04-2025 09:35:00,1744689900,52227.40,52316.40,52209.20,52313.60,52267.80,8280,-3150,118290,580200
1334,Ok,15-04-2025 09:30:00,1744689600,52265.60,52277.20,52225.80,52227.20,52260.03,17310,-3720,110010,583350
